letter,question,answer
ف,اللباس النسائي الأنيق والمزخرف الذي يغطي الجسم من الكتفين حتى الساقين ويلبس بالمناسبات؟,فستان
ق,كوكب صخري منير في السماء ليلاً لا يمتلك نوراً ذاتياً بل يسرق نوره من الشمس ليعكسه لنا؟,قمر
ق,يبكي حبراً أزرقاً ليترك وراءه الكلمات والأفكار على الورق ويعتبر سلاحاً أقوى من السيف؟,قلم
ق,حارس معدني وفيّ وقاسٍ لا يسمح لأحد بالدخول وفتح الباب إلا لمن يمتلك مفتاحه السري؟,قفل
ق,يمتلك أضلاعاً خشبية ولا يمتلك لحماً ويسير ويطفو على سطح الماء دون أن يغرق؟,قارب
ق,سفاح المحيطات المفترس الذي يشم قطرة الدم بمرعب من مسافات بعيدة جداً وله زعانف حادة؟,قرش
ق,أفعى حديدية عملاقة تزحف مسرعة على قضبان مسطحة وتبتلع مئات الركاب يومياً للتنقل؟,قطار
ق,مضخة حيوية لا تتوقف عن العمل منذ ولادتك وحتى وفاتك ويرمز لها دائماً بالحب والمشاعر؟,قلب
ق,الحصن الدفاعي المنيع والعالي المحاط بالأسوار والذي يبنى في المرتفعات لحماية المدن قديماً؟,قلعة
ق,الحيوان الذكي والمشاغب الذي يتسلق الأشجار بمهارة ويشتهر بتقليد حركات الإنسان وأكل الموز؟,قرد
ق,المدينة العربية العريقة والمزدحمة التي هي عاصمة مصر وتلقب تاريخياً بمدينة الألف مئذنة؟,قاهرة
ك,يمتلك أوراقاً وما هو بشجرة وله جلد وما هو بحيوان يغذي العقول ويحفظ تاريخ وأفكار البشر؟,كتاب
ك,فم صخري مظلم ومخيف في الجبل سكنه الإنسان الحجري قديماً هرباً من الحيوانات والبرد؟,كهف
ك,عين زجاجية وتقنية تغمض لثانية واحدة لتجمد اللحظة وتحفظها للأبد في صورة تذكارية؟,كاميرا
ك,إناء يمتلئ بالماء ولكنه لا يشرب ونرفعه عالياً جداً ومصنوعاً من الذهب عند الانتصار في البطولات؟,كأس
ك,حيوان يضرب به المثل في الوفاء المطلق لصاحبه ويستخدم في الحراسة والرعي والبحث الجنائي؟,كلب
ك,عود خشبي صغير رأسه سريع الاشتعال ويموت ويصبح رماداً بمجرد أن يؤدي وظيفته لمرة واحدة؟,كبريت
ك,حيوان جرابي أسترالي شهير يتنقل بالقفز المستمر ويحمل طفله في كيس آمن أسفل بطنه؟,كنغر
ك,قطعة أثاث أساسية مصممة للجلوس عليها ولها مسند للظهر وأربعة أرجل وتوجد في كل منزل؟,كرسي
ك,المفصل القوي والعريض الذي يربط بين الذراع والجذع في أعلى جسم الإنسان ويتحمل الأوزان؟,كتف
ك,أموال ومجوهرات وذهب ثمين مخبأ تحت الأرض أو في قاع البحر ويبحث عنه القراصنة في الأساطير؟,كنز
ل,قطعة لحم وردية لا عظم فيها داخل فمك لكنها قادرة على كسر القلوب أو جبر الخواطر بكلماتها؟,لسان
ل,حجر كريم كروي وناعم يتكون داخل محار البحر استجابة لدخول حبة رمل مزعجة ويستخرج بغوص؟,لؤلؤ
ل,ثمرة صفراء مجعدة طعمها حامض جداً وتعتبر كنزاً لفيتامين سي وتضاف للطعام والمنعشات؟,ليمون
ل,قماش أبيض ومشدود وفارغ يحوله الرسام بفرشاته وألوانه إلى تحفة فنية تباع بملايين الدولارات؟,لوحة
ل,ستار أسود يسدله الله على الأرض لترتاح الكائنات وتنام العيون المجهدة وتظهر فيه النجوم؟,ليل
ل,شعاع ضوئي مركز جداً وشديد الحرارة والدقة يستخدم في العمليات الجراحية المتقدمة للعين؟,ليزر
ل,السؤال المحير والغامض والمصاغ بذكاء والذي يحتاج لتفكير عميق لاكتشاف حله وإجابته الصحيحة؟,لغز
ل,النشاط الترفيهي الممتع الذي يقوم به الأطفال والمراهقون في الساحات بغرض التسلية والمرح؟,لعب
ل,الشخص الذي يكسر القانون ويسرق ممتلكات وأموال الآخرين خفية وبدون وجه حق في الظلام يسمى؟,لص
ل,النسيج العضلي المأخوذ من الحيوانات والذي يتناوله الإنسان كغذاء أساسي غني بالبروتين والطاقة؟,لحم
م,أداة تتكون من شفرتين متقاطعتين لا يفترقان يفتحان ويغلقان كالفم لقص وتمزيق الأقمشة والورق؟,مقص
م,تنظر إليها فتخبرك بالحقيقة دون أن تنطق وتعكس صورتك وملامحك كما هي بلا أي تجميل؟,مرآة
م,جندي معدني صغير يمتلك رأساً مسطحاً ويتلقى الضربات المبرحة ليجمع الأخشاب ببعضها بقوة؟,مسمار
م,ساحة المعركة القانونية والرسمية التي يتواجه فيها المحامون ويفصل فيها القاضي بالعدل والدليل؟,محكمة
م,سائل شفاف لا لون له ولا طعم ولا رائحة ومع ذلك هو سر الحياة وثلثي مساحة كوكب الأرض؟,ماء
م,مسطح أخضر مستطيل ومحاط بالجماهير الغفيرة يشهد صراعات كروية تنتهي بالفوز أو الهزيمة؟,ملعب
م,آلة زمن حقيقية ومبنى تدخله لتعود مئات السنين للوراء وترى آثار وحضارات الأجداد المحفوظة؟,متحف
م,القطرات المتساقطة من الغيوم الملبدة في السماء إلى سطح الأرض لتروي الزرع وتغسل الشوارع وتسمى؟,مطر
م,أداة معدنية صغيرة بأسنان بارزة ومختلفة تستخدم لفتح الأقفال والأبواب المغلقة للبيوت والسيارات؟,مفتاح
م,العضو الرئيسي والحساس المحمي في الدماغ داخل الجمجمة والمسؤول عن التفكير والذاكرة والحركة؟,مخ
ن,تتغذى على الأخشاب لتكبر وتتوهج وتضيء وإذا سقيتها بالماء بكثرة ماتت واختنقت بالدخان فوراً؟,نار
ن,مصابيح فضائية مشتعلة وبعيدة جداً تزين السماء ليلاً وترشد المسافرين التائهين في الصحراء والبحار؟,نجوم
ن,جيش منظم جداً من الحشرات يبني قلاعاً سداسية هندسية وينتج علاجاً حلواً ولذيذاً للناس؟,نحل
ن,أضخم الطيور على الأرض يركض بسرعة سيارة ويدفن رأسه في الرمل عند الخوف في القصص الشعبية؟,نعام
ن,نافذتان زجاجيتان وإطار يوضعان أمام العينين لتصحيح عيوب الرؤية وجعل الصورة واضحة للمريض؟,نظارة
ن,عين الغرفة المربعة التي تطل على الشارع تسمح للضوء والهواء بالدخول دون أن تتحرك من جدارها؟,نافذة
ن,ملك الطيور الجارحة يتميز بالهيبة والقوة والانقضاض السريع ويتخذ شعاراً لدول وجيوش كثيرة؟,نسر
ن,مجرى مائي طبيعي واسع وطويل من المياه العذبة يتدفق على اليابسة باستمرار ويصب في البحر؟,نهر
ن,حالة الراحة الطبيعية والاسترخاء التي يفقد فيها الإنسان الوعي مؤقتاً ليلاً لاستعادة طاقته ونشاطه؟,نوم
ن,الحيوان المفترس والشرس من فصيلة القطط الكبيرة الذي يتميز بجلده المخطط بالأصفر والأسود؟,نمر
هـ,جهاز سحري صغير تضعه في جيبك يربطك بالعالم كله صوتاً وصورة في ثوانٍ معدودة أينما كنت؟,هاتف
هـ,جبل صناعي وهندسي من الحجارة العملاقة بناه الفراعنة كقبور لملوكهم وخلد ذكرهم لآلاف السنين؟,هرم
هـ,طائر ذكي جداً وجميل كان سبباً في إسلام مملكة كاملة بعد أن طار ونقل الأخبار للنبي سليمان؟,هدهد
هـ,يحيط بك من كل جانب وتتنفسه في كل ثانية لتعيش ومع ذلك لا يمكنك رؤيته أو الإمساك به بيدك؟,هواء
هـ,السقالات والدعامات الداخلية والمخفية التي تعطي لجسمك شكله المنتصب وتحمي أعضائك الحساسة؟,هيكل عظمي
هـ,حالة من السكون التام والسكينة المريحة التي تسقط وتهرب بمجرد أن يفتح أحدهم فمه ليتكلم بصوت؟,هدوء
